match_id,date,league,home_recent_wins,home_recent_draws,home_recent_losses,home_recent_goals_for,home_recent_goals_against,home_recent_form_points,away_recent_wins,away_recent_draws,away_recent_losses,away_recent_goals_for,away_recent_goals_against,away_recent_form_points,h2h_home_wins,h2h_draws,h2h_away_wins,home_avg_goals,home_total_matches,away_avg_goals,away_total_matches,total_goals,over_2_5,btts,home_win,draw,away_win
2840,2023-01-28,PD,1,2,2,4,5,5,3,0,2,3,3,9,0,1,1,0.0,0,0.0,0,2,0,0,1,0,0
2841,2023-01-28,PD,2,2,1,8,7,8,4,1,0,7,2,13,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2842,2023-01-28,PD,2,1,2,6,6,7,0,2,3,3,7,2,2,1,1,0.0,0,0.0,0,3,1,0,1,0,0
2843,2023-01-28,PD,1,0,4,4,6,3,1,2,2,3,6,5,1,1,2,0.0,0,0.0,0,1,0,0,0,0,1
4567,2023-01-28,BL1,2,1,2,8,11,7,1,1,3,7,9,4,4,1,0,0.0,0,0.0,0,4,1,1,1,0,0
4568,2023-01-28,BL1,1,0,4,6,13,3,2,1,2,8,13,7,1,1,3,0.0,0,0.0,0,2,0,0,0,0,1
4569,2023-01-28,BL1,0,1,4,7,14,1,2,0,3,10,9,6,2,1,2,0.0,0,0.0,0,5,1,1,0,0,1
4570,2023-01-28,BL1,0,2,3,3,8,2,3,0,2,6,7,9,2,0,1,0.0,0,0.0,0,7,1,1,1,0,0
4571,2023-01-28,BL1,1,0,4,6,18,3,5,0,0,18,1,15,0,1,2,0.0,0,0.0,0,3,1,1,1,0,0
4572,2023-01-28,BL1,3,2,0,13,5,11,3,2,0,11,5,11,3,0,2,0.0,0,0.0,0,2,0,1,0,1,0
2844,2023-01-29,PD,0,0,5,0,10,0,1,2,2,7,6,5,0,0,2,0.0,0,0.0,0,1,0,0,1,0,0
2845,2023-01-29,PD,1,2,2,3,5,5,2,1,2,6,3,7,0,0,4,0.0,0,0.0,0,1,0,0,0,0,1
2846,2023-01-29,PD,1,3,1,3,3,6,1,2,2,4,5,5,2,1,1,0.0,0,0.0,0,1,0,0,1,0,0
2847,2023-01-29,PD,3,0,2,9,6,9,5,0,0,11,2,15,2,2,0,0.0,0,0.0,0,0,0,0,0,1,0
4573,2023-01-29,BL1,1,0,4,3,13,3,1,1,3,9,8,4,0,0,3,0.0,0,0.0,0,0,0,0,0,1,0
4574,2023-01-29,BL1,5,0,0,14,3,15,3,0,2,11,10,9,2,0,3,0.0,0,0.0,0,2,0,0,0,0,1
2848,2023-01-30,PD,4,1,0,7,3,13,1,2,2,4,6,5,2,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2849,2023-02-01,PD,2,1,2,3,5,7,4,1,0,6,2,13,1,0,3,0.0,0,0.0,0,3,1,1,0,0,1
2850,2023-02-02,PD,3,1,1,7,3,10,1,1,3,6,6,4,3,0,1,0.0,0,0.0,0,2,0,0,1,0,0
960,2023-02-03,PL,1,2,2,3,4,5,3,0,2,5,4,9,2,0,1,0.0,0,0.0,0,0,0,0,0,1,0
2851,2023-02-03,PD,0,2,3,1,6,2,2,2,1,5,3,8,3,0,2,0.0,0,0.0,0,5,1,1,1,0,0
4575,2023-02-03,BL1,1,1,3,7,10,4,4,0,1,9,5,12,1,1,3,0.0,0,0.0,0,1,0,0,1,0,0
961,2023-02-04,PL,0,1,4,4,11,1,4,1,0,12,5,13,3,0,1,0.0,0,0.0,0,1,0,0,1,0,0
962,2023-02-04,PL,3,1,1,7,5,10,0,1,4,3,10,1,2,1,1,0.0,0,0.0,0,6,1,1,0,0,1
963,2023-02-04,PL,3,2,0,9,3,11,1,0,4,4,8,3,1,0,1,0.0,0,0.0,0,3,1,0,1,0,0
964,2023-02-04,PL,3,1,1,14,8,10,0,1,4,1,10,1,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
965,2023-02-04,PL,3,1,1,9,5,10,1,2,2,3,6,5,1,2,2,0.0,0,0.0,0,3,1,1,1,0,0
966,2023-02-04,PL,2,1,2,4,6,7,2,1,2,6,8,7,0,0,4,0.0,0,0.0,0,3,1,0,1,0,0
967,2023-02-04,PL,2,3,0,4,0,9,1,1,3,5,8,4,2,1,1,0.0,0,0.0,0,2,0,1,0,1,0
2852,2023-02-04,PD,2,2,1,7,7,8,1,2,2,2,4,5,0,2,1,0.0,0,0.0,0,2,0,1,0,1,0
2853,2023-02-04,PD,0,2,3,2,8,2,3,1,1,6,4,10,1,2,2,0.0,0,0.0,0,4,1,1,1,0,0
2854,2023-02-04,PD,3,1,1,7,2,10,1,0,4,4,6,3,4,1,0,0.0,0,0.0,0,2,0,1,0,1,0
2855,2023-02-04,PD,2,1,2,4,4,7,2,2,1,4,3,8,2,1,2,0.0,0,0.0,0,7,1,1,0,0,1
4576,2023-02-04,BL1,3,0,2,8,9,9,0,1,4,7,15,1,2,0,1,0.0,0,0.0,0,7,1,1,1,0,0
4577,2023-02-04,BL1,3,0,2,10,10,9,2,1,2,9,12,7,3,0,2,0.0,0,0.0,0,6,1,1,1,0,0
4578,2023-02-04,BL1,2,3,0,10,5,9,1,0,4,4,12,3,3,1,1,0.0,0,0.0,0,3,1,0,1,0,0
4579,2023-02-04,BL1,1,2,2,9,6,5,4,1,0,14,5,13,1,3,1,0.0,0,0.0,0,0,0,0,0,1,0
4580,2023-02-04,BL1,3,1,1,10,8,10,1,2,2,8,7,5,3,1,1,0.0,0,0.0,0,3,1,1,1,0,0
4581,2023-02-04,BL1,2,0,3,11,9,6,1,1,3,2,11,4,2,1,0,0.0,0,0.0,0,0,0,0,0,1,0
968,2023-02-05,PL,2,2,1,5,5,8,0,3,2,4,7,3,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
969,2023-02-05,PL,2,0,3,7,8,6,3,1,1,10,5,10,3,0,2,0.0,0,0.0,0,1,0,0,1,0,0
2856,2023-02-05,PD,2,0,3,2,5,6,3,1,1,7,2,10,0,0,3,0.0,0,0.0,0,1,0,0,1,0,0
2857,2023-02-05,PD,1,2,2,6,7,5,0,1,4,3,8,1,0,0,1,0.0,0,0.0,0,1,0,0,1,0,0
2858,2023-02-05,PD,4,1,0,9,1,13,1,0,4,1,7,3,1,1,1,0.0,0,0.0,0,1,0,0,0,0,1
2859,2023-02-05,PD,4,1,0,6,2,13,3,1,1,8,4,10,3,2,0,0.0,0,0.0,0,3,1,0,1,0,0
4582,2023-02-05,BL1,1,2,2,6,8,5,1,0,4,6,18,3,2,1,0,0.0,0,0.0,0,2,0,0,0,0,1
4583,2023-02-05,BL1,4,0,1,16,3,12,2,3,0,11,4,9,0,1,4,0.0,0,0.0,0,6,1,1,0,0,1
2860,2023-02-06,PD,2,1,2,5,6,7,1,3,1,7,7,6,0,0,1,0.0,0,0.0,0,2,0,0,1,0,0
970,2023-02-08,PL,3,1,1,10,6,10,0,3,2,3,5,3,3,1,0,0.0,0,0.0,0,4,1,1,0,1,0
2861,2023-02-10,PD,2,1,2,5,6,7,2,1,2,5,5,7,0,1,0,0.0,0,0.0,0,2,0,0,1,0,0
4584,2023-02-10,BL1,0,2,3,1,11,2,3,0,2,16,7,9,0,1,2,0.0,0,0.0,0,0,0,0,0,1,0
971,2023-02-11,PL,1,2,2,5,6,5,1,2,2,2,3,5,1,0,4,0.0,0,0.0,0,2,0,1,0,1,0
972,2023-02-11,PL,3,1,1,9,5,10,4,1,0,10,1,13,2,0,1,0.0,0,0.0,0,2,0,1,0,1,0
973,2023-02-11,PL,0,2,3,2,8,2,3,1,1,12,7,10,1,3,0,0.0,0,0.0,0,2,0,1,0,1,0
974,2023-02-11,PL,2,1,2,3,3,7,3,2,0,6,2,11,1,0,0,0.0,0,0.0,0,2,0,0,1,0,0
975,2023-02-11,PL,1,1,3,7,9,4,3,0,2,8,6,9,1,0,4,0.0,0,0.0,0,5,1,1,1,0,0
976,2023-02-11,PL,1,0,4,3,8,3,2,1,2,5,5,7,0,1,4,0.0,0,0.0,0,3,1,1,0,0,1
977,2023-02-11,PL,0,1,4,1,9,1,1,4,0,2,1,7,0,1,0,0.0,0,0.0,0,2,0,1,0,1,0
2862,2023-02-11,PD,1,2,2,6,8,5,2,0,3,7,8,6,0,0,1,0.0,0,0.0,0,5,1,1,0,0,1
2863,2023-02-11,PD,3,0,2,7,6,9,3,0,2,3,3,9,1,2,0,0.0,0,0.0,0,2,0,0,1,0,0
2864,2023-02-11,PD,0,1,4,2,7,1,1,1,3,5,7,4,0,4,1,0.0,0,0.0,0,3,1,1,0,0,1
4585,2023-02-11,BL1,2,3,0,9,5,9,3,0,2,11,10,9,2,0,1,0.0,0,0.0,0,3,1,0,1,0,0
4586,2023-02-11,BL1,2,1,2,9,14,7,0,2,3,4,9,2,5,0,0,0.0,0,0.0,0,3,1,1,1,0,0
4587,2023-02-11,BL1,0,1,4,7,16,1,3,0,2,7,5,9,1,2,2,0.0,0,0.0,0,4,1,1,0,0,1
4588,2023-02-11,BL1,1,2,2,9,8,5,2,0,3,6,8,6,2,0,3,0.0,0,0.0,0,4,1,1,1,0,0
4589,2023-02-11,BL1,2,0,3,7,12,6,4,0,1,15,9,12,1,0,2,0.0,0,0.0,0,2,0,0,0,0,1
4590,2023-02-11,BL1,3,2,0,11,4,11,4,0,1,10,7,12,1,0,4,0.0,0,0.0,0,3,1,1,0,0,1
978,2023-02-12,PL,0,3,2,5,7,3,2,2,1,9,8,8,0,2,3,0.0,0,0.0,0,2,0,0,0,0,1
979,2023-02-12,PL,3,0,2,9,5,9,3,1,1,8,6,10,4,1,0,0.0,0,0.0,0,4,1,1,1,0,0
2865,2023-02-12,PD,0,1,4,3,7,1,3,0,2,5,4,9,0,2,1,0.0,0,0.0,0,2,0,1,0,1,0
2866,2023-02-12,PD,3,1,1,7,5,10,2,2,1,6,3,8,0,1,4,0.0,0,0.0,0,1,0,0,0,0,1
2867,2023-02-12,PD,2,0,3,2,5,6,1,3,1,3,3,6,1,1,1,0.0,0,0.0,0,0,0,0,0,1,0
2868,2023-02-12,PD,2,1,2,5,6,7,5,0,0,8,1,15,1,0,4,0.0,0,0.0,0,1,0,0,0,0,1
4591,2023-02-12,BL1,1,0,4,3,13,3,2,1,2,10,7,7,1,2,2,0.0,0,0.0,0,5,1,1,1,0,0
4592,2023-02-12,BL1,1,3,1,8,4,6,2,3,0,9,3,9,1,3,1,0.0,0,0.0,0,3,1,0,1,0,0
980,2023-02-13,PL,1,1,3,3,10,4,1,1,3,4,9,4,2,2,1,0.0,0,0.0,0,2,0,0,1,0,0
2869,2023-02-13,PD,2,2,1,7,7,8,3,1,1,7,2,10,1,0,2,0.0,0,0.0,0,5,1,1,0,0,1
981,2023-02-15,PL,2,2,1,6,4,8,3,0,2,11,6,9,0,0,4,0.0,0,0.0,0,4,1,1,0,0,1
2870,2023-02-15,PD,2,1,2,5,3,7,1,2,2,5,7,5,3,2,0,0.0,0,0.0,0,4,1,0,1,0,0
2871,2023-02-17,PD,2,0,3,3,5,6,1,2,2,8,9,5,0,0,1,0.0,0,0.0,0,8,1,1,1,0,0
4593,2023-02-17,BL1,2,0,3,7,10,6,0,1,4,7,17,1,1,0,4,0.0,0,0.0,0,1,0,0,1,0,0
982,2023-02-18,PL,2,1,2,7,9,7,2,1,2,7,7,7,2,0,3,0.0,0,0.0,0,6,1,1,0,0,1
983,2023-02-18,PL,3,2,0,9,2,11,0,3,2,3,5,3,0,3,0,0.0,0,0.0,0,2,0,1,0,1,0
984,2023-02-18,PL,3,2,0,11,4,11,2,1,2,4,3,7,0,2,1,0.0,0,0.0,0,1,0,0,0,0,1
985,2023-02-18,PL,1,3,1,3,3,6,1,0,4,3,8,3,2,2,1,0.0,0,0.0,0,1,0,0,0,0,1
986,2023-02-18,PL,1,0,4,3,10,3,0,2,3,3,7,2,2,2,1,0.0,0,0.0,0,1,0,0,1,0,0
987,2023-02-18,PL,3,1,1,5,3,10,4,0,1,13,5,12,0,0,1,0.0,0,0.0,0,2,0,1,0,1,0
988,2023-02-18,PL,3,1,1,7,5,10,0,2,3,2,8,2,0,1,0,0.0,0,0.0,0,1,0,0,0,0,1
989,2023-02-18,PL,1,4,0,3,2,7,1,1,3,3,9,4,0,2,3,0.0,0,0.0,0,2,0,0,0,0,1
2872,2023-02-18,PD,3,1,1,8,4,10,2,1,2,6,6,7,5,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2873,2023-02-18,PD,2,0,3,8,9,6,2,1,2,2,4,7,1,2,0,0.0,0,0.0,0,3,1,1,1,0,0
2874,2023-02-18,PD,2,0,3,2,5,6,1,1,3,3,6,4,1,1,1,0.0,0,0.0,0,6,1,1,1,0,0
2875,2023-02-18,PD,1,3,1,3,3,6,3,1,1,8,1,10,0,3,2,0.0,0,0.0,0,2,0,0,0,0,1
4594,2023-02-18,BL1,2,0,3,10,13,6,2,1,2,7,14,7,1,0,2,0.0,0,0.0,0,2,0,0,0,0,1
4595,2023-02-18,BL1,1,1,3,7,9,4,2,3,0,10,5,9,2,2,1,0.0,0,0.0,0,5,1,1,1,0,0
4596,2023-02-18,BL1,0,2,3,5,9,2,2,3,0,11,2,9,2,2,1,0.0,0,0.0,0,3,1,0,1,0,0
4597,2023-02-18,BL1,2,1,2,14,6,7,2,2,1,10,5,8,1,2,2,0.0,0,0.0,0,3,1,0,0,0,1
4598,2023-02-18,BL1,2,2,1,8,5,8,2,0,3,6,12,6,1,1,1,0.0,0,0.0,0,2,0,0,1,0,0
990,2023-02-19,PL,2,2,1,9,7,8,2,1,2,10,8,7,1,2,2,0.0,0,0.0,0,3,1,0,1,0,0
991,2023-02-19,PL,2,0,3,5,10,6,1,3,1,6,5,6,1,2,2,0.0,0,0.0,0,2,0,0,1,0,0
2876,2023-02-19,PD,1,2,2,5,10,5,2,1,2,7,8,7,1,2,0,0.0,0,0.0,0,1,0,0,0,0,1
2877,2023-02-19,PD,3,1,1,5,3,10,3,0,2,7,5,9,1,1,1,0.0,0,0.0,0,2,0,1,0,1,0
2878,2023-02-19,PD,3,2,0,7,2,11,2,0,3,7,8,6,2,1,2,0.0,0,0.0,0,1,0,0,1,0,0
2879,2023-02-19,PD,5,0,0,8,1,15,2,1,2,6,6,7,1,2,2,0.0,0,0.0,0,2,0,0,1,0,0
4599,2023-02-19,BL1,5,0,0,11,4,15,0,3,2,1,9,3,1,2,0,0.0,0,0.0,0,0,0,0,0,1,0
4600,2023-02-19,BL1,5,0,0,15,5,15,1,0,4,5,14,3,4,0,1,0.0,0,0.0,0,5,1,1,1,0,0
4601,2023-02-19,BL1,3,0,2,8,6,9,2,1,2,11,8,7,3,1,1,0.0,0,0.0,0,5,1,1,0,0,1
2880,2023-02-20,PD,0,2,3,3,6,2,0,1,4,3,8,1,1,2,2,0.0,0,0.0,0,1,0,0,1,0,0
992,2023-02-24,PL,2,1,2,3,2,7,3,0,2,6,5,9,0,1,2,0.0,0,0.0,0,2,0,1,0,1,0
2881,2023-02-24,PD,1,1,3,4,10,4,3,0,2,10,9,9,1,1,3,0.0,0,0.0,0,5,1,1,0,0,1
4602,2023-02-24,BL1,3,0,2,13,9,9,2,1,2,8,8,7,2,2,1,0.0,0,0.0,0,4,1,0,1,0,0
993,2023-02-25,PL,2,0,3,3,6,6,2,0,3,8,12,6,0,1,4,0.0,0,0.0,0,2,0,0,0,0,1
994,2023-02-25,PL,0,2,3,2,6,2,2,0,3,4,7,6,2,2,1,0.0,0,0.0,0,1,0,0,1,0,0
995,2023-02-25,PL,2,1,2,10,10,7,2,1,2,9,9,7,1,0,4,0.0,0,0.0,0,1,0,0,0,0,1
996,2023-02-25,PL,1,2,2,4,5,5,2,2,1,5,4,8,0,0,1,0.0,0,0.0,0,4,1,0,1,0,0
997,2023-02-25,PL,1,2,2,3,5,5,3,1,1,10,4,10,0,0,1,0.0,0,0.0,0,5,1,1,0,0,1
998,2023-02-25,PL,0,4,1,4,5,4,2,1,2,4,6,7,0,1,4,0.0,0,0.0,0,0,0,0,0,1,0
2882,2023-02-25,PD,2,1,2,6,7,7,3,0,2,6,6,9,1,1,1,0.0,0,0.0,0,3,1,1,1,0,0
2883,2023-02-25,PD,2,0,3,5,7,6,2,2,1,5,4,8,1,0,2,0.0,0,0.0,0,1,0,0,1,0,0
2884,2023-02-25,PD,3,1,1,8,1,10,4,1,0,7,1,13,3,1,1,0.0,0,0.0,0,2,0,1,0,1,0
2885,2023-02-25,PD,0,0,5,1,7,0,2,2,1,6,4,8,1,4,0,0.0,0,0.0,0,1,0,0,1,0,0
4603,2023-02-25,BL1,1,3,1,4,4,6,1,1,3,8,9,4,2,1,2,0.0,0,0.0,0,2,0,0,0,0,1
4604,2023-02-25,BL1,1,0,4,5,15,3,3,0,2,5,6,9,4,1,0,0.0,0,0.0,0,2,0,0,1,0,0
4605,2023-02-25,BL1,0,1,4,6,15,1,5,0,0,15,3,15,0,1,4,0.0,0,0.0,0,1,0,0,0,0,1
4606,2023-02-25,BL1,3,1,1,12,4,10,2,2,1,7,5,8,0,4,1,0.0,0,0.0,0,3,1,1,1,0,0
4607,2023-02-25,BL1,2,0,3,5,7,6,1,0,4,7,14,3,1,0,0,0.0,0,0.0,0,3,1,0,1,0,0
4608,2023-02-25,BL1,0,4,1,1,6,4,1,1,3,7,8,4,0,2,1,0.0,0,0.0,0,3,1,1,1,0,0
999,2023-02-26,PL,3,0,2,7,8,9,1,3,1,2,2,6,0,2,3,0.0,0,0.0,0,2,0,0,1,0,0
2886,2023-02-26,PD,2,0,3,6,6,6,2,0,3,7,6,6,0,0,1,0.0,0,0.0,0,5,1,1,0,0,1
2887,2023-02-26,PD,2,1,2,6,6,7,2,1,2,3,5,7,0,2,1,0.0,0,0.0,0,3,1,0,1,0,0
2888,2023-02-26,PD,1,1,3,9,14,4,5,0,0,9,1,15,0,0,1,0.0,0,0.0,0,1,0,0,1,0,0
2889,2023-02-26,PD,3,1,1,7,4,10,0,3,2,2,5,3,3,1,1,0.0,0,0.0,0,5,1,1,0,0,1
4609,2023-02-26,BL1,3,1,1,9,8,10,2,0,3,7,7,6,3,0,2,0.0,0,0.0,0,2,0,1,0,1,0
4610,2023-02-26,BL1,2,2,1,11,7,8,4,1,0,8,3,13,2,3,0,0.0,0,0.0,0,3,1,0,1,0,0
2890,2023-02-27,PD,1,0,4,4,9,3,1,2,2,3,4,5,4,1,0,0.0,0,0.0,0,3,1,1,1,0,0
1000,2023-03-01,PL,2,1,2,7,7,7,2,0,3,2,6,6,1,0,4,0.0,0,0.0,0,4,1,0,1,0,0
1001,2023-03-01,PL,2,2,1,4,3,8,2,1,2,6,6,7,4,0,1,0.0,0,0.0,0,2,0,0,1,0,0
2891,2023-03-03,PD,1,2,2,4,5,5,3,0,2,6,6,9,5,0,0,0.0,0,0.0,0,0,0,0,0,1,0
4611,2023-03-03,BL1,5,0,0,14,2,15,3,1,1,8,4,10,2,0,3,0.0,0,0.0,0,3,1,1,1,0,0
1002,2023-03-04,PL,3,1,1,11,5,10,1,3,1,3,4,6,4,1,0,0.0,0,0.0,0,2,0,0,1,0,0
1003,2023-03-04,PL,3,1,1,11,6,10,1,2,2,4,7,5,1,0,0,0.0,0,0.0,0,5,1,1,1,0,0
1004,2023-03-04,PL,2,0,3,8,11,6,0,4,1,3,4,4,2,1,2,0.0,0,0.0,0,1,0,0,1,0,0
1005,2023-03-04,PL,2,2,1,7,4,8,2,2,1,8,4,8,2,3,0,0.0,0,0.0,0,4,1,0,1,0,0
1006,2023-03-04,PL,0,3,2,1,4,3,1,1,3,3,6,4,3,1,1,0.0,0,0.0,0,1,0,0,1,0,0
1007,2023-03-04,PL,2,1,2,6,5,7,4,0,1,7,4,12,1,1,3,0.0,0,0.0,0,1,0,0,1,0,0
1008,2023-03-04,PL,1,0,4,2,7,3,2,1,2,10,9,7,1,2,2,0.0,0,0.0,0,1,0,0,1,0,0
2892,2023-03-04,PD,1,2,2,4,5,5,3,0,2,10,7,9,0,0,1,0.0,0,0.0,0,5,1,1,1,0,0
2893,2023-03-04,PD,2,0,3,8,12,6,1,0,4,5,10,3,0,0,1,0.0,0,0.0,0,2,0,0,0,0,1
2894,2023-03-04,PD,2,0,3,6,8,6,1,0,4,5,12,3,0,2,1,0.0,0,0.0,0,1,0,0,0,0,1
2895,2023-03-04,PD,3,2,0,5,2,11,2,1,2,8,7,7,2,1,2,0.0,0,0.0,0,7,1,1,1,0,0
4612,2023-03-04,BL1,2,0,3,4,8,6,3,0,2,7,5,9,2,0,1,0.0,0,0.0,0,3,1,1,1,0,0
4613,2023-03-04,BL1,1,0,4,7,15,3,1,4,0,2,1,7,0,0,1,0.0,0,0.0,0,2,0,0,0,0,1
4614,2023-03-04,BL1,4,0,1,16,7,12,0,0,5,4,14,0,3,1,1,0.0,0,0.0,0,1,0,0,1,0,0
4615,2023-03-04,BL1,2,1,2,8,11,7,3,1,1,9,8,10,1,3,1,0.0,0,0.0,0,0,0,0,0,1,0
4616,2023-03-04,BL1,3,1,1,6,5,10,1,2,2,3,5,5,4,1,0,0.0,0,0.0,0,0,0,0,0,1,0
4617,2023-03-04,BL1,1,0,4,6,8,3,3,1,1,13,6,10,0,2,3,0.0,0,0.0,0,3,1,1,0,0,1
1009,2023-03-05,PL,1,2,2,3,8,5,2,0,3,2,8,6,0,1,0,0.0,0,0.0,0,4,1,1,0,1,0
1010,2023-03-05,PL,3,1,1,6,3,10,3,1,1,11,6,10,3,1,1,0.0,0,0.0,0,7,1,0,1,0,0
2896,2023-03-05,PD,2,1,2,3,5,7,2,1,2,7,8,7,0,0,1,0.0,0,0.0,0,3,1,1,1,0,0
2897,2023-03-05,PD,4,0,1,8,2,12,1,0,4,2,6,3,4,1,0,0.0,0,0.0,0,1,0,0,1,0,0
2898,2023-03-05,PD,2,2,1,5,3,8,2,0,3,8,7,6,1,0,2,0.0,0,0.0,0,0,0,0,0,1,0
2899,2023-03-05,PD,3,0,2,12,11,9,3,1,1,9,2,10,0,2,3,0.0,0,0.0,0,0,0,0,0,1,0
4618,2023-03-05,BL1,1,1,3,6,8,4,2,0,3,7,10,6,1,3,1,0.0,0,0.0,0,5,1,1,1,0,0
4619,2023-03-05,BL1,1,1,3,5,9,4,2,1,2,7,6,7,3,1,1,0.0,0,0.0,0,4,1,1,0,1,0
1011,2023-03-06,PL,2,3,0,7,2,9,2,2,1,4,2,8,0,0,1,0.0,0,0.0,0,5,1,1,1,0,0
2900,2023-03-06,PD,1,2,2,4,6,5,3,1,1,9,5,10,2,1,2,0.0,0,0.0,0,0,0,0,0,1,0
2901,2023-03-10,PD,2,1,2,4,6,7,2,2,1,7,6,8,1,2,2,0.0,0,0.0,0,4,1,1,0,1,0
4620,2023-03-10,BL1,1,2,2,3,5,5,1,0,4,5,12,3,1,2,0,0.0,0,0.0,0,2,0,0,0,0,1
1012,2023-03-11,PL,1,1,3,5,9,4,4,1,0,13,0,13,0,0,1,0.0,0,0.0,0,1,0,0,1,0,0
1013,2023-03-11,PL,1,1,3,3,10,4,2,3,0,8,4,9,0,1,2,0.0,0,0.0,0,1,0,0,1,0,0
1014,2023-03-11,PL,1,1,3,3,6,4,2,2,1,8,4,8,0,2,3,0.0,0,0.0,0,4,1,1,0,1,0
1015,2023-03-11,PL,2,0,3,8,8,6,1,2,2,2,4,5,1,1,3,0.0,0,0.0,0,4,1,1,0,0,1
1016,2023-03-11,PL,3,0,2,6,5,9,1,2,2,4,9,5,1,0,0,0.0,0,0.0,0,4,1,1,1,0,0
1017,2023-03-11,PL,0,3,2,3,5,3,4,1,0,13,4,13,1,1,3,0.0,0,0.0,0,1,0,0,0,0,1
2902,2023-03-11,PD,2,2,1,7,2,8,2,1,2,7,7,7,2,0,1,0.0,0,0.0,0,4,1,1,1,0,0
2903,2023-03-11,PD,2,0,3,6,9,6,2,1,2,4,6,7,0,2,1,0.0,0,0.0,0,2,0,1,0,1,0
2904,2023-03-11,PD,2,2,1,8,5,8,1,3,1,4,3,6,1,2,0,0.0,0,0.0,0,3,1,0,1,0,0
2905,2023-03-11,PD,1,0,4,2,5,3,1,3,1,4,5,6,2,1,2,0.0,0,0.0,0,1,0,0,1,0,0
4621,2023-03-11,BL1,4,0,1,14,6,12,3,0,2,5,6,9,3,0,2,0.0,0,0.0,0,8,1,1,1,0,0
4622,2023-03-11,BL1,2,1,2,8,7,7,1,0,4,6,8,3,2,3,0,0.0,0,0.0,0,2,0,1,0,1,0
4623,2023-03-11,BL1,2,0,3,8,12,6,4,0,1,12,5,12,0,3,2,0.0,0,0.0,0,2,0,1,0,1,0
4624,2023-03-11,BL1,2,1,2,7,5,7,1,2,2,4,10,5,2,0,3,0.0,0,0.0,0,3,1,0,1,0,0
4625,2023-03-11,BL1,2,3,0,4,1,9,5,0,0,14,3,15,0,0,3,0.0,0,0.0,0,4,1,1,0,1,0
1018,2023-03-12,PL,2,2,1,6,4,8,4,0,1,13,7,12,0,1,2,0.0,0,0.0,0,3,1,0,0,0,1
1019,2023-03-12,PL,3,1,1,9,10,10,2,0,3,3,6,6,3,2,0,0.0,0,0.0,0,0,0,0,0,1,0
1020,2023-03-12,PL,1,2,2,6,8,5,2,0,3,8,11,6,5,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1021,2023-03-12,PL,0,3,2,2,6,3,2,1,2,4,5,7,1,3,1,0.0,0,0.0,0,3,1,1,1,0,0
2906,2023-03-12,PD,2,0,3,6,7,6,1,2,2,4,5,5,0,0,3,0.0,0,0.0,0,2,0,1,0,1,0
2907,2023-03-12,PD,1,1,3,6,13,4,1,0,4,5,13,3,0,0,1,0.0,0,0.0,0,3,1,1,1,0,0
2908,2023-03-12,PD,2,0,3,7,9,6,3,1,1,11,9,10,2,1,2,0.0,0,0.0,0,2,0,1,0,1,0
2909,2023-03-12,PD,2,1,2,8,6,7,4,0,1,7,1,12,0,1,4,0.0,0,0.0,0,1,0,0,0,0,1
4626,2023-03-12,BL1,2,2,1,6,7,8,0,0,5,3,11,0,2,2,1,0.0,0,0.0,0,3,1,1,1,0,0
4627,2023-03-12,BL1,2,0,3,6,6,6,2,1,2,10,7,7,0,3,0,0.0,0,0.0,0,5,1,1,0,0,1
4628,2023-03-12,BL1,1,2,2,6,9,5,2,2,1,4,5,8,2,1,2,0.0,0,0.0,0,2,0,1,0,1,0
2910,2023-03-13,PD,3,0,2,12,9,9,3,2,0,10,3,11,0,0,1,0.0,0,0.0,0,1,0,0,0,0,1
1022,2023-03-15,PL,2,2,1,8,4,8,0,3,2,2,4,3,0,4,1,0.0,0,0.0,0,1,0,0,1,0,0
1023,2023-03-15,PL,2,1,2,3,3,7,2,2,1,8,5,8,1,0,2,0.0,0,0.0,0,2,0,0,0,0,1
1024,2023-03-17,PL,0,2,3,4,12,2,1,2,2,4,7,5,0,0,1,0.0,0,0.0,0,3,1,1,0,0,1
2911,2023-03-17,PD,1,2,2,4,7,5,1,1,3,4,6,4,1,1,1,0.0,0,0.0,0,4,1,1,0,0,1
4629,2023-03-17,BL1,1,1,3,4,13,4,1,0,4,6,9,3,2,0,1,0.0,0,0.0,0,4,1,1,0,1,0
1025,2023-03-18,PL,2,1,2,7,8,7,2,1,2,6,8,7,0,0,1,0.0,0,0.0,0,3,1,0,1,0,0
1026,2023-03-18,PL,2,2,1,7,5,8,1,0,4,5,9,3,0,1,2,0.0,0,0.0,0,2,0,1,0,1,0
1027,2023-03-18,PL,2,1,2,2,3,7,3,0,2,8,6,9,1,1,3,0.0,0,0.0,0,6,1,1,0,1,0
1028,2023-03-18,PL,1,1,3,3,6,4,1,1,3,3,6,4,2,1,2,0.0,0,0.0,0,6,1,1,0,0,1
1029,2023-03-18,PL,2,1,2,5,5,7,2,1,2,4,8,7,2,1,2,0.0,0,0.0,0,4,1,1,0,1,0
